LUBBOCK	98 of 98 precinct reporting	69,740	78,560	35,103	39,757	1,223	1,604	205	273	0	0	4	4	0	0	0	0	1	1	0	0	0	0	2	2	3	3	120,204	183,320	65.57%
LYNN	15 of 15 precinct reporting	1,038	1,853	229	428	5	10	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2,293	4,028	56.93%
MCCULLOCH	4 of 4 precinct reporting	2,231	2,898	408	490	25	36	4	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3,430	5,361	63.98%
MCLENNAN	92 of 92 precinct reporting	47,719	59,432	31,185	36,550	904	1,291	177	243	0	0	69	94	1	1	1	1	1	1	3	4	0	0	0	0	0	0	97,617	149,461	65.31%
MCMULLEN	5 of 5 precinct reporting	337	460	27	53	2	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	516	706	73.09%
MADISON	5 of 5 precinct reporting	3,435	4,165	912	1,084	21	30	9	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5,289	7,822	67.62%
MARION	10 of 10 precinct reporting	2,607	3,459	1,081	1,331	28	46	7	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4,844	7,596	63.77%
MARTIN	6 of 6 precinct reporting	1,483	1,857	217	288	9	13	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2,160	3,467	62.30%
MASON	5 of 5 precinct reporting	1,775	2,108	511	566	15	19	2	2	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2,700	3,168	85.23%
MATAGORDA	19 of 19 precinct reporting	7,781	9,836	3,065	3,726	79	115	26	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13,710	22,026	62.24%
MAVERICK	14 of 14 precinct reporting	4,782	6,881	6,504	8,324	54	73	43	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15,338	33,050	46.41%
MEDINA	8 of 8 precinct reporting	13,809	15,599	5,934	6,731	143	183	39	44	0	0	5	6	0	0	0	0	3	3	0	0	1	1	0	0	1	1	22,568	33,763	66.84%
MENARD	7 of 7 precinct reporting	632	819	160	196	5	6	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1,023	1,469	69.64%
MIDLAND	45 of 45 precinct reporting	38,633	45,463	10,495	12,258	585	774	102	125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	58,620	90,392	64.85%
MILAM	12 of 12 precinct reporting	6,732	7,950	2,099	2,475	54	72	15	24	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10,523	15,838	66.44%
MILLS	8 of 8 precinct reporting	1,711	2,214	228	271	9	15	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2,502	3,429	72.97%
MITCHELL	7 of 7 precinct reporting	1,591	2,169	294	397	8	11	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2,578	4,524	56.98%
MONTAGUE	16 of 16 precinct reporting	7,020	8,613	938	1,097	64	78	20	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9,812	14,001	70.08%
MONTGOMERY	101 of 101 precinct reporting	167,808	193,224	65,877	74,255	2,402	3,161	403	522	2	2	4	4	3	3	0	0	1	1	1	1	0	0	0	0	2	2	271,175	370,060	73.28%
MOORE	8 of 8 precinct reporting	3,152	4,356	565	1,059	32	66	4	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5,502	9,995	55.05%
MORRIS	9 of 9 precinct reporting	2,805	3,841	1,300	1,664	20	36	5	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5,548	8,583	64.64%
MOTLEY	7 of 7 precinct reporting	408	604	34	46	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	652	859	75.90%
NACOGDOCHES	26 of 26 precinct reporting	14,136	17,359	7,953	8,989	222	302	67	83	0	0	14	19	0	0	0	0	1	1	1	1	0	0	0	1	0	0	26,755	38,786	68.98%
NAVARRO	30 of 30 precinct reporting	10,041	13,787	4,431	5,097	161	167	51	52	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19,105	29,959	63.77%
NEWTON	23 of 23 precinct reporting	3,220	4,882	840	1,175	19	34	2	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6,096	9,400	64.85%
NOLAN	10 of 10 precinct reporting	2,690	4,127	839	1,161	28	53	7	10	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5,352	8,871	60.33%
NUECES	128 of 128 precinct reporting	55,697	64,467	53,921	60,749	1,092	1,394	275	368	0	0	4	4	0	0	0	0	1	1	1	1	0	0	0	0	0	0	126,984	211,652	60.00%
OCHILTREE	5 of 5 precinct reporting	2,006	2,811	204	302	28	37	3	3	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	3,155	5,192	60.77%
OLDHAM	8 of 8 precinct reporting	578	917	40	81	5	10	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1,009	1,425	70.81%
ORANGE	35 of 35 precinct reporting	24,655	29,170	5,487	6,354	288	375	42	51	0	0	2	4	1	1	1	1	0	0	5	5	4	4	5	5	4	4	35,974	54,442	66.08%
PALO PINTO	28 of 28 precinct reporting	7,703	10,170	1,817	2,177	64	100	19	27	1	1	2	2	0	0	0	0	1	1	0	0	0	0	0	0	0	0	12,478	18,946	65.86%
PANOLA	20 of 20 precinct reporting	6,518	9,322	1,526	2,057	37	57	6	11	5	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11,452	16,808	68.13%
PARKER	44 of 44 precinct reporting	53,181	61,584	11,343	12,789	678	878	122	155	0	0	18	21	1	1	0	0	4	4	0	0	0	0	0	1	1	1	75,434	103,999	72.53%
PARMER	10 of 10 precinct reporting	1,102	2,133	207	488	6	23	1	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2,648	4,537	58.36%
PECOS	10 of 10 precinct reporting	2,633	3,213	1,184	1,378	36	50	16	21	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4,663	8,323	56.03%
POLK	22 of 22 precinct reporting	15,525	18,496	4,649	5,353	136	170	39	50	0	0	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24,072	40,520	59.41%
POTTER	25 of 25 precinct reporting	18,453	22,732	7,985	9,867	317	454	86	124	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33,177	57,736	57.46%
PRESIDIO	8 of 8 precinct reporting	532	721	1,249	1,463	17	21	8	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2,217	4,789	46.29%
RAINS	9 of 9 precinct reporting	4,285	5,147	711	841	27	43	9	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6,044	8,320	72.64%
RANDALL	23 of 23 precinct reporting	44,115	50,597	11,171	12,750	686	908	93	127	0	0	20	26	0	0	1	1	5	6	1	1	0	0	2	2	0	1	64,419	93,313	69.04%
REAGAN	5 of 5 precinct reporting	753	942	142	172	4	7	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1,124	1,879	59.82%
REAL	6 of 6 precinct reporting	1,353	1,643	271	320	10	14	4	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1,982	2,702	73.35%
RED RIVER	20 of 20 precinct reporting	3,230	4,513	1,008	1,244	21	36	4	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5,800	8,489	68.32%
REEVES	12 of 12 precinct reporting	1,583	2,249	1,130	1,394	18	30	6	8	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3,683	7,558	48.73%
REFUGIO	11 of 11 precinct reporting	1,669	2,210	832	1,108	15	26	15	21	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	3,366	5,007	67.23%
ROBERTS	5 of 5 precinct reporting	351	529	10	17	3	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	550	680	80.88%
ROBERTSON	16 of 16 precinct reporting	4,586	5,631	1,884	2,359	50	66	8	13	9	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8,080	11,844	68.22%
ROCKWALL	18 of 18 precinct reporting	35,063	38,842	16,726	18,149	531	642	111	132	0	0	24	24	0	1	0	0	1	1	0	0	0	0	0	0	1	1	57,792	71,102	81.28%
RUNNELS	11 of 11 precinct reporting	2,667	3,682	386	531	22	38	7	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4,262	7,025	60.67%
RUSK	23 of 23 precinct reporting	12,377	16,511	3,677	4,624	98	154	28	50	0	0	3	7	0	0	0	0	0	0	0	0	0	1	0	0	1	1	21,348	32,388	65.91%
SABINE	9 of 9 precinct reporting	3,741	4,767	536	662	19	25	5	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5,461	8,050	67.84%
SAN AUGUSTINE	12 of 12 precinct reporting	2,125	3,005	798	979	7	12	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3,998	6,108	65.46%
SAN JACINTO	12 of 12 precinct reporting	8,343	10,154	1,966	2,332	73	101	29	39	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12,628	18,969	66.57%
SAN PATRICIO	26 of 26 precinct reporting	13,994	16,495	7,674	8,971	223	289	73	93	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	25,850	43,248	59.77%
SAN SABA	4 of 4 precinct reporting	1,638	2,308	225	287	7	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2,602	3,776	68.91%
SCHLEICHER	5 of 5 precinct reporting	739	939	165	211	3	6	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1,158	1,709	67.76%
SCURRY	12 of 12 precinct reporting	3,945	4,978	649	818	34	53	11	15	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5,865	9,489	61.81%
SHACKELFORD	8 of 8 precinct reporting	1,145	1,484	99	130	3	10	3	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1,628	2,320	70.17%
SHELBY	15 of 15 precinct reporting	5,398	7,962	1,552	2,058	22	36	2	4	0	0	0	2	0	0	0	0	1	1	0	0	0	0	0	0	0	0	10,063	15,570	64.63%
SHERMAN	5 of 5 precinct reporting	601	885	74	91	6	9	3	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	990	1,520	65.13%
SMITH	74 of 74 precinct reporting	60,102	68,546	25,706	29,343	838	1,121	196	253	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	99,263	146,149	67.92%
SOMERVELL	4 of 4 precinct reporting	3,543	4,099	672	768	39	56	9	10	0	0	5	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4,940	6,712	73.60%
STARR	10 of 10 precinct reporting	6,515	8,224	7,636	9,099	74	91	56	63	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	17,478	34,050	51.33%
STEPHENS	9 of 9 precinct reporting	2,678	3,385	330	396	8	16	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3,799	5,672	66.98%
STERLING	4 of 4 precinct reporting	445	584	36	51	1	1	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	639	939	68.05%
STONEWALL	4 of 4 precinct reporting	452	615	91	116	3	4	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	736	953	77.23%
SUTTON	5 of 5 precinct reporting	1,053	1,222	273	322	4	9	3	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1,557	2,449	63.58%
SWISHER	9 of 9 precinct reporting	1,383	1,842	357	478	14	22	5	10	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2,353	3,941	59.71%
TARRANT	730 of 730 precinct reporting	351,885	403,271	357,565	403,698	7,954	10,232	1,929	2,569	0	0	249	302	13	13	1	1	36	44	22	26	0	0	0	0	1	1	820,157	1,212,524	67.64%
TAYLOR	35 of 35 precinct reporting	32,250	39,439	12,448	14,489	596	825	113	148	1	2	14	17	1	1	0	0	0	0	1	1	0	0	1	1	1	1	54,924	83,696	65.62%
TERRELL	5 of 5 precinct reporting	258	334	100	119	2	3	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	458	673	68.05%
TERRY	8 of 8 precinct reporting	2,257	2,809	596	757	23	33	3	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3,608	6,589	54.76%
THROCKMORTON	6 of 6 precinct reporting	484	806	53	82	0	5	1	1	0	0	0	0	0	0	5	5	0	0	0	0	0	0	0	0	0	0	899	1,216	73.93%
TITUS	19 of 19 precinct reporting	5,947	7,563	2,206	2,852	65	94	10	19	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	10,530	17,666	59.61%
TOM GREEN	35 of 35 precinct reporting	23,316	32,129	9,624	12,106	322	539	51	96	0	0	4	10	0	0	0	0	4	4	0	0	2	2	0	0	0	0	44,886	70,086	64.04%
TRAVIS	248 of 248 precinct reporting	140,321	159,907	403,939	432,062	7,161	8,842	1,682	2,078	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	602,889	854,577	70.55%
TRINITY	20 of 20 precinct reporting	4,281	5,579	1,027	1,323	17	25	9	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6,938	11,541	60.12%
TYLER	18 of 18 precinct reporting	5,581	8,095	1,094	1,390	25	51	6	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9,547	14,556	65.59%
UPSHUR	22 of 22 precinct reporting	12,770	15,775	2,448	2,869	105	179	15	22	0	0	3	3	0	1	0	0	0	0	1	1	0	0	0	0	0	0	18,850	28,619	65.87%
UPTON	5 of 5 precinct reporting	910	1,176	137	169	10	13	6	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1,365	2,207	61.85%
UVALDE	14 of 14 precinct reporting	4,661	6,160	3,464	4,066	46	66	21	29	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	10,323	17,420	59.26%
VAL VERDE	17 of 17 precinct reporting	6,413	7,839	5,460	6,401	102	132	33	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14,417	28,927	49.84%
VAN ZANDT	19 of 19 precinct reporting	14,633	22,126	2,407	3,419	96	175	15	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25,753	38,965	66.09%
VICTORIA	35 of 35 precinct reporting	18,864	23,244	8,730	10,271	229	335	74	102	5	14	5	7	5	7	3	5	5	7	5	6	3	3	3	3	2	2	34,006	56,612	60.07%
WALKER	17 of 17 precinct reporting	12,520	15,368	6,682	7,875	197	286	46	63	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0	1	1	23,595	35,038	67.34%
WALLER	21 of 21 precinct reporting	12,102	14,206	6,902	8,130	143	199	64	82	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22,617	35,116	64.41%
WARD	9 of 9 precinct reporting	2,510	3,238	578	761	18	29	2	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4,034	6,880	58.63%
WASHINGTON	22 of 22 precinct reporting	10,705	12,949	3,661	4,254	121	178	12	20	0	0	4	5	2	2	0	0	2	2	0	0	0	0	0	0	0	0	17,410	23,947	72.70%
WEBB	70 of 70 precinct reporting	19,424	25,898	33,454	41,820	312	446	167	233	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	68,397	137,840	49.62%
WHARTON	13 of 13 precinct reporting	10,422	11,892	3,961	4,671	85	105	29	36	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16,709	25,697	65.02%
WHEELER	11 of 11 precinct reporting	1,509	2,158	129	168	3	7	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2,336	3,514	66.48%
WICHITA	62 of 62 precinct reporting	26,350	31,930	10,796	13,024	474	664	90	125	0	0	9	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45,753	83,575	54.74%
WILBARGER	5 of 5 precinct reporting	2,934	3,520	777	954	23	33	5	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4,518	8,196	55.12%
WILLACY	17 of 17 precinct reporting	1,416	2,437	2,116	3,097	15	25	7	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5,575	12,804	43.54%
WILLIAMSON	58 of 58 precinct reporting	123,803	138,649	132,612	142,457	4,048	4,961	637	782	1	1	135	164	9	10	1	1	34	38	19	23	1	1	2	2	3	3	287,092	376,672	76.22%
WILSON	17 of 17 precinct reporting	15,243	18,457	5,485	6,350	123	150	30	39	0	8	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	25,006	35,036	71.37%
WINKLER	6 of 6 precinct reporting	1,197	1,753	262	358	9	14	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2,126	4,013	52.98%
WISE	26 of 26 precinct reporting	22,836	26,986	4,265	4,953	229	308	31	47	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	32,297	45,643	70.76%
WOOD	14 of 14 precinct reporting	16,178	18,962	3,114	3,487	126	175	33	40	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	22,665	32,382	69.99%
YOAKUM	7 of 7 precinct reporting	1,795	2,172	308	419	21	31	5	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2,628	4,407	59.63%
YOUNG	10 of 10 precinct reporting	6,114	7,112	895	1,036	63	76	16	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8,242	11,769	70.03%
ZAPATA	8 of 8 precinct reporting	1,192	2,032	1,235	1,820	9	11	2	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3,867	8,257	46.83%
ZAVALA	6 of 6 precinct reporting	841	1,490	2,117	2,864	5	13	5	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4,379	8,066	54.29%
