KARNES	0 of 15 precinct reporting	2,705	3,968	951	1,234	17	30	11	17	0	0	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5,252	8,359	62.83%
KAUFMAN	0 of 31 precinct reporting	31,809	37,624	16,114	18,405	409	528	113	146	0	0	14	14	0	0	0	0	0	0	0	0	0	0	0	0	1	1	56,718	81,901	69.25%
KENDALL	0 of 11 precinct reporting	17,744	20,083	5,544	6,020	220	289	32	46	0	0	7	10	0	0	1	1	1	3	0	0	0	0	0	0	0	0	26,452	33,836	78.18%
KENEDY	0 of 6 precinct reporting	84	127	43	65	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	194	296	65.54%
KENT	0 of 7 precinct reporting	279	411	44	47	0	1	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	462	592	78.04%
KERR	0 of 21 precinct reporting	17,975	20,879	5,827	6,524	217	283	36	51	0	0	4	4	0	0	0	0	0	0	2	2	0	1	0	0	1	1	27,745	37,726	73.54%
KIMBLE	0 of 8 precinct reporting	1,570	1,987	223	284	11	17	2	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2,292	3,113	73.63%
KING	0 of 5 precinct reporting	107	151	3	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	159	183	86.89%
KINNEY	0 of 4 precinct reporting	939	1,144	379	446	8	11	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1,603	2,270	70.62%
KLEBERG	0 of 18 precinct reporting	4,252	5,504	4,448	5,314	77	97	19	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10,944	18,749	58.37%
KNOX	0 of 7 precinct reporting	619	1,180	147	265	5	7	1	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1,456	2,391	60.90%
LAMAR	0 of 27 precinct reporting	12,903	16,760	3,737	4,458	117	172	16	28	21	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21,442	32,390	66.20%
LAMB	0 of 12 precinct reporting	2,477	3,521	595	840	27	40	4	7	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1	4,410	8,085	54.55%
LAMPASAS	0 of 10 precinct reporting	6,667	8,086	1,878	2,144	107	145	13	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10,399	15,424	67.42%
LASALLE	0 of 5 precinct reporting	865	1,335	739	1,052	6	12	3	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2,406	4,426	54.36%
LAVACA	0 of 20 precinct reporting	6,276	8,804	1,022	1,333	34	46	4	8	0	0	2	2	0	0	0	0	2	4	0	0	0	0	0	0	0	0	10,197	13,661	74.64%
LEE	0 of 16 precinct reporting	5,021	6,255	1,475	1,750	46	65	8	16	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	8,087	11,145	72.56%
LEON	0 of 18 precinct reporting	4,911	7,523	752	1,072	34	57	10	14	0	0	2	4	0	0	0	0	1	4	0	0	0	0	0	0	0	0	8,674	11,727	73.97%
LIBERTY	0 of 30 precinct reporting	19,555	23,302	4,644	5,785	150	218	21	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29,334	46,155	63.56%
LIMESTONE	0 of 21 precinct reporting	5,037	6,789	1,778	2,213	50	66	20	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9,095	13,963	65.14%
LIPSCOMB	0 of 7 precinct reporting	489	1,205	75	131	4	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1,353	1,977	68.44%
LIVE OAK	0 of 15 precinct reporting	2,823	4,199	595	819	16	30	5	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5,054	7,572	66.75%
LLANO	0 of 10 precinct reporting	8,944	10,079	2,275	2,465	69	99	12	16	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	12,660	16,688	75.86%
LOVING	0 of 5 precinct reporting	43	60	2	4	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	66	111	59.46%
LUBBOCK	0 of 98 precinct reporting	69,956	78,861	35,293	40,017	1,230	1,617	207	276	0	0	29	37	0	0	0	0	3	3	0	1	0	0	2	2	3	3	120,817	183,320	65.90%
LYNN	0 of 15 precinct reporting	1,038	1,853	229	428	5	10	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2,293	4,028	56.93%
MCCULLOCH	0 of 4 precinct reporting	2,237	2,904	408	490	25	36	4	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3,436	5,361	64.09%
